date,clinic_id,country,product_sku,product_family,units,revenue,price_per_unit
2024-07-01,C00573,NL,SKIN_SER,SkinCare_Product,1,80.37,80.0
2024-08-01,C00573,NL,NEURO_A,Neuromodulator,1,247.77,250.0
2024-08-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00573,NL,SKIN_SER,SkinCare_Product,3,235.97,80.0
2024-09-01,C00573,NL,NEURO_A,Neuromodulator,1,248.53,250.0
2024-09-01,C00573,NL,FILLER_X,Filler,1,345.14,350.0
2024-09-01,C00573,NL,SKIN_SER,SkinCare_Product,2,160.98,80.0
2024-10-01,C00573,NL,NEURO_A,Neuromodulator,2,489.4,250.0
2024-10-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2024-10-01,C00573,NL,SKIN_SER,SkinCare_Product,3,238.27,80.0
2024-11-01,C00573,NL,NEURO_A,Neuromodulator,1,247.21,250.0
2024-11-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2024-11-01,C00573,NL,SKIN_SER,SkinCare_Product,1,79.4,80.0
2024-12-01,C00573,NL,NEURO_A,Neuromodulator,1,249.77,250.0
2024-12-01,C00573,NL,FILLER_X,Filler,1,351.2,350.0
2024-12-01,C00573,NL,SKIN_SER,SkinCare_Product,1,78.93,80.0
2025-01-01,C00573,NL,NEURO_A,Neuromodulator,3,732.7,250.0
2025-01-01,C00573,NL,FILLER_X,Filler,1,347.67,350.0
2025-01-01,C00573,NL,SKIN_SER,SkinCare_Product,2,153.94,80.0
2025-02-01,C00573,NL,NEURO_A,Neuromodulator,1,243.68,250.0
2025-02-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-02-01,C00573,NL,SKIN_SER,SkinCare_Product,1,81.33,80.0
2025-03-01,C00573,NL,NEURO_A,Neuromodulator,2,501.79,250.0
2025-03-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-03-01,C00573,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-04-01,C00573,NL,NEURO_A,Neuromodulator,1,250.76,250.0
2025-04-01,C00573,NL,FILLER_X,Filler,1,344.78,350.0
2025-04-01,C00573,NL,SKIN_SER,SkinCare_Product,2,158.48,80.0
2025-05-01,C00573,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-05-01,C00573,NL,FILLER_X,Filler,1,353.15,350.0
2025-05-01,C00573,NL,SKIN_SER,SkinCare_Product,3,239.28,80.0
2025-06-01,C00573,NL,NEURO_A,Neuromodulator,1,256.95,250.0
2025-06-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-06-01,C00573,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00573,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-07-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-07-01,C00573,NL,SKIN_SER,SkinCare_Product,3,238.94,80.0
2025-08-01,C00573,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-08-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-08-01,C00573,NL,SKIN_SER,SkinCare_Product,2,164.05,80.0
2025-09-01,C00573,NL,NEURO_A,Neuromodulator,2,504.35,250.0
2025-09-01,C00573,NL,FILLER_X,Filler,0,0.0,350.0
2025-09-01,C00573,NL,SKIN_SER,SkinCare_Product,1,81.19,80.0
2025-10-01,C00573,NL,NEURO_A,Neuromodulator,1,245.83,250.0
2025-10-01,C00573,NL,FILLER_X,Filler,1,347.26,350.0
2025-10-01,C00573,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-11-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2022-11-01,C00574,NL,FILLER_X,Filler,1,341.01,350.0
2022-11-01,C00574,NL,SKIN_SER,SkinCare_Product,1,80.35,80.0
2022-12-01,C00574,NL,NEURO_A,Neuromodulator,1,250.95,250.0
2022-12-01,C00574,NL,FILLER_X,Filler,1,343.01,350.0
2022-12-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-01-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-01-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-01-01,C00574,NL,SKIN_SER,SkinCare_Product,2,158.69,80.0
2023-02-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-02-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-02-01,C00574,NL,SKIN_SER,SkinCare_Product,1,81.7,80.0
2023-03-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-03-01,C00574,NL,FILLER_X,Filler,3,1080.65,350.0
2023-03-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-04-01,C00574,NL,NEURO_A,Neuromodulator,1,239.07,250.0
2023-04-01,C00574,NL,FILLER_X,Filler,2,695.31,350.0
2023-04-01,C00574,NL,SKIN_SER,SkinCare_Product,1,79.85,80.0
2023-05-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-05-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-05-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-06-01,C00574,NL,NEURO_A,Neuromodulator,1,249.49,250.0
2023-06-01,C00574,NL,FILLER_X,Filler,1,355.04,350.0
2023-06-01,C00574,NL,SKIN_SER,SkinCare_Product,1,85.43,80.0
2023-07-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-07-01,C00574,NL,FILLER_X,Filler,2,719.28,350.0
2023-07-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-08-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-08-01,C00574,NL,FILLER_X,Filler,1,340.76,350.0
2023-08-01,C00574,NL,SKIN_SER,SkinCare_Product,1,77.23,80.0
2023-09-01,C00574,NL,NEURO_A,Neuromodulator,1,248.7,250.0
2023-09-01,C00574,NL,FILLER_X,Filler,2,721.47,350.0
2023-09-01,C00574,NL,SKIN_SER,SkinCare_Product,1,78.62,80.0
2023-10-01,C00574,NL,NEURO_A,Neuromodulator,1,238.58,250.0
2023-10-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-10-01,C00574,NL,SKIN_SER,SkinCare_Product,2,163.88,80.0
2023-11-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-11-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-11-01,C00574,NL,SKIN_SER,SkinCare_Product,1,81.21,80.0
2023-12-01,C00574,NL,NEURO_A,Neuromodulator,1,251.04,250.0
2023-12-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2023-12-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-01-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-01-01,C00574,NL,SKIN_SER,SkinCare_Product,1,81.17,80.0
2024-02-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-02-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-02-01,C00574,NL,SKIN_SER,SkinCare_Product,2,161.31,80.0
2024-03-01,C00574,NL,NEURO_A,Neuromodulator,1,244.14,250.0
2024-03-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-03-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-04-01,C00574,NL,NEURO_A,Neuromodulator,1,249.89,250.0
2024-04-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-04-01,C00574,NL,SKIN_SER,SkinCare_Product,1,81.46,80.0
2024-05-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-05-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-05-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-06-01,C00574,NL,NEURO_A,Neuromodulator,1,250.0,250.0
2024-06-01,C00574,NL,FILLER_X,Filler,2,693.71,350.0
2024-06-01,C00574,NL,SKIN_SER,SkinCare_Product,1,79.17,80.0
2024-07-01,C00574,NL,NEURO_A,Neuromodulator,1,250.0,250.0
2024-07-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-07-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-08-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-08-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00574,NL,SKIN_SER,SkinCare_Product,1,78.47,80.0
2024-09-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-09-01,C00574,NL,FILLER_X,Filler,1,339.06,350.0
2024-09-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-10-01,C00574,NL,NEURO_A,Neuromodulator,2,508.45,250.0
2024-10-01,C00574,NL,FILLER_X,Filler,2,698.5,350.0
2024-10-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-11-01,C00574,NL,NEURO_A,Neuromodulator,1,246.53,250.0
2024-11-01,C00574,NL,FILLER_X,Filler,1,358.75,350.0
2024-11-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-12-01,C00574,NL,NEURO_A,Neuromodulator,1,251.59,250.0
2024-12-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2024-12-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-01-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-01-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-02-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-02-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-02-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-03-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-03-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-03-01,C00574,NL,SKIN_SER,SkinCare_Product,1,78.81,80.0
2025-04-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-04-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-04-01,C00574,NL,SKIN_SER,SkinCare_Product,1,81.37,80.0
2025-05-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-05-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-05-01,C00574,NL,SKIN_SER,SkinCare_Product,3,242.27,80.0
2025-06-01,C00574,NL,NEURO_A,Neuromodulator,1,239.26,250.0
2025-06-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-06-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-07-01,C00574,NL,FILLER_X,Filler,1,350.25,350.0
2025-07-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-08-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-08-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-08-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-09-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-09-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-09-01,C00574,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-10-01,C00574,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-10-01,C00574,NL,FILLER_X,Filler,0,0.0,350.0
2025-10-01,C00574,NL,SKIN_SER,SkinCare_Product,1,79.59,80.0
2022-11-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2022-11-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2022-11-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-12-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2022-12-01,C00575,NL,FILLER_X,Filler,1,356.54,350.0
2022-12-01,C00575,NL,SKIN_SER,SkinCare_Product,1,76.65,80.0
2023-01-01,C00575,NL,NEURO_A,Neuromodulator,1,252.76,250.0
2023-01-01,C00575,NL,FILLER_X,Filler,1,345.8,350.0
2023-01-01,C00575,NL,SKIN_SER,SkinCare_Product,1,79.33,80.0
2023-02-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-02-01,C00575,NL,FILLER_X,Filler,1,334.09,350.0
2023-02-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-03-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-03-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-03-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-04-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-04-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-04-01,C00575,NL,SKIN_SER,SkinCare_Product,1,78.68,80.0
2023-05-01,C00575,NL,NEURO_A,Neuromodulator,1,246.32,250.0
2023-05-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-05-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-06-01,C00575,NL,NEURO_A,Neuromodulator,1,239.6,250.0
2023-06-01,C00575,NL,FILLER_X,Filler,1,335.39,350.0
2023-06-01,C00575,NL,SKIN_SER,SkinCare_Product,1,79.06,80.0
2023-07-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-07-01,C00575,NL,FILLER_X,Filler,1,337.02,350.0
2023-07-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-08-01,C00575,NL,NEURO_A,Neuromodulator,1,255.79,250.0
2023-08-01,C00575,NL,FILLER_X,Filler,1,333.03,350.0
2023-08-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-09-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-09-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-09-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-10-01,C00575,NL,NEURO_A,Neuromodulator,1,253.42,250.0
2023-10-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-10-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-11-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-11-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2023-11-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-12-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-12-01,C00575,NL,FILLER_X,Filler,2,710.66,350.0
2023-12-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-01-01,C00575,NL,FILLER_X,Filler,1,341.18,350.0
2024-01-01,C00575,NL,SKIN_SER,SkinCare_Product,1,79.83,80.0
2024-02-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-02-01,C00575,NL,FILLER_X,Filler,1,353.7,350.0
2024-02-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-03-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-03-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-03-01,C00575,NL,SKIN_SER,SkinCare_Product,1,80.65,80.0
2024-04-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-04-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-04-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-05-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-05-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-05-01,C00575,NL,SKIN_SER,SkinCare_Product,2,163.36,80.0
2024-06-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-06-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-06-01,C00575,NL,SKIN_SER,SkinCare_Product,1,79.23,80.0
2024-07-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-07-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-07-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-08-01,C00575,NL,NEURO_A,Neuromodulator,1,250.0,250.0
2024-08-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00575,NL,SKIN_SER,SkinCare_Product,1,78.9,80.0
2024-09-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-09-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-09-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-10-01,C00575,NL,NEURO_A,Neuromodulator,2,518.72,250.0
2024-10-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-10-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-11-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-11-01,C00575,NL,FILLER_X,Filler,2,684.41,350.0
2024-11-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-12-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-12-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2024-12-01,C00575,NL,SKIN_SER,SkinCare_Product,1,79.33,80.0
2025-01-01,C00575,NL,NEURO_A,Neuromodulator,1,254.39,250.0
2025-01-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-01-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-02-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-02-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-02-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-03-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-03-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-03-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-04-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-04-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-04-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-05-01,C00575,NL,NEURO_A,Neuromodulator,3,750.69,250.0
2025-05-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-05-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-06-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-06-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-06-01,C00575,NL,SKIN_SER,SkinCare_Product,1,80.56,80.0
2025-07-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-07-01,C00575,NL,FILLER_X,Filler,1,345.62,350.0
2025-07-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-08-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-08-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-08-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-09-01,C00575,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-09-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-09-01,C00575,NL,SKIN_SER,SkinCare_Product,2,158.49,80.0
2025-10-01,C00575,NL,NEURO_A,Neuromodulator,1,253.79,250.0
2025-10-01,C00575,NL,FILLER_X,Filler,0,0.0,350.0
2025-10-01,C00575,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2022-11-01,C00576,NL,NEURO_A,Neuromodulator,1,250.02,250.0
2022-11-01,C00576,NL,FILLER_X,Filler,3,1049.73,350.0
2022-11-01,C00576,NL,SKIN_SER,SkinCare_Product,1,78.36,80.0
2022-12-01,C00576,NL,NEURO_A,Neuromodulator,1,254.38,250.0
2022-12-01,C00576,NL,FILLER_X,Filler,2,726.65,350.0
2022-12-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-01-01,C00576,NL,NEURO_A,Neuromodulator,1,244.47,250.0
2023-01-01,C00576,NL,FILLER_X,Filler,1,352.66,350.0
2023-01-01,C00576,NL,SKIN_SER,SkinCare_Product,1,80.37,80.0
2023-02-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-02-01,C00576,NL,FILLER_X,Filler,1,353.08,350.0
2023-02-01,C00576,NL,SKIN_SER,SkinCare_Product,3,234.15,80.0
2023-03-01,C00576,NL,NEURO_A,Neuromodulator,4,985.26,250.0
2023-03-01,C00576,NL,FILLER_X,Filler,3,1053.25,350.0
2023-03-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-04-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-04-01,C00576,NL,FILLER_X,Filler,2,712.16,350.0
2023-04-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-05-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-05-01,C00576,NL,FILLER_X,Filler,3,1074.36,350.0
2023-05-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-06-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-06-01,C00576,NL,FILLER_X,Filler,1,346.0,350.0
2023-06-01,C00576,NL,SKIN_SER,SkinCare_Product,1,80.63,80.0
2023-07-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-07-01,C00576,NL,FILLER_X,Filler,2,691.95,350.0
2023-07-01,C00576,NL,SKIN_SER,SkinCare_Product,1,80.65,80.0
2023-08-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-08-01,C00576,NL,FILLER_X,Filler,5,1814.28,350.0
2023-08-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-09-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-09-01,C00576,NL,FILLER_X,Filler,4,1388.25,350.0
2023-09-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-10-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-10-01,C00576,NL,FILLER_X,Filler,4,1401.57,350.0
2023-10-01,C00576,NL,SKIN_SER,SkinCare_Product,1,79.69,80.0
2023-11-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-11-01,C00576,NL,FILLER_X,Filler,1,361.61,350.0
2023-11-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2023-12-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2023-12-01,C00576,NL,FILLER_X,Filler,3,1086.48,350.0
2023-12-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-01-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-01-01,C00576,NL,FILLER_X,Filler,0,0.0,350.0
2024-01-01,C00576,NL,SKIN_SER,SkinCare_Product,4,320.96,80.0
2024-02-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-02-01,C00576,NL,FILLER_X,Filler,5,1738.55,350.0
2024-02-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-03-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-03-01,C00576,NL,FILLER_X,Filler,2,703.18,350.0
2024-03-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-04-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-04-01,C00576,NL,FILLER_X,Filler,1,352.62,350.0
2024-04-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-05-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-05-01,C00576,NL,FILLER_X,Filler,1,343.2,350.0
2024-05-01,C00576,NL,SKIN_SER,SkinCare_Product,1,80.72,80.0
2024-06-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-06-01,C00576,NL,FILLER_X,Filler,2,692.32,350.0
2024-06-01,C00576,NL,SKIN_SER,SkinCare_Product,1,81.34,80.0
2024-07-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-07-01,C00576,NL,FILLER_X,Filler,1,351.58,350.0
2024-07-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-08-01,C00576,NL,NEURO_A,Neuromodulator,1,249.54,250.0
2024-08-01,C00576,NL,FILLER_X,Filler,0,0.0,350.0
2024-08-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-09-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-09-01,C00576,NL,FILLER_X,Filler,2,717.95,350.0
2024-09-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-10-01,C00576,NL,NEURO_A,Neuromodulator,1,255.59,250.0
2024-10-01,C00576,NL,FILLER_X,Filler,5,1677.02,350.0
2024-10-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-11-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-11-01,C00576,NL,FILLER_X,Filler,0,0.0,350.0
2024-11-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2024-12-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2024-12-01,C00576,NL,FILLER_X,Filler,2,680.57,350.0
2024-12-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-01-01,C00576,NL,NEURO_A,Neuromodulator,1,256.48,250.0
2025-01-01,C00576,NL,FILLER_X,Filler,2,705.29,350.0
2025-01-01,C00576,NL,SKIN_SER,SkinCare_Product,1,80.9,80.0
2025-02-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-02-01,C00576,NL,FILLER_X,Filler,1,355.27,350.0
2025-02-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-03-01,C00576,NL,NEURO_A,Neuromodulator,1,254.97,250.0
2025-03-01,C00576,NL,FILLER_X,Filler,0,0.0,350.0
2025-03-01,C00576,NL,SKIN_SER,SkinCare_Product,2,161.98,80.0
2025-04-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-04-01,C00576,NL,FILLER_X,Filler,0,0.0,350.0
2025-04-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-05-01,C00576,NL,NEURO_A,Neuromodulator,1,250.93,250.0
2025-05-01,C00576,NL,FILLER_X,Filler,1,350.4,350.0
2025-05-01,C00576,NL,SKIN_SER,SkinCare_Product,2,158.57,80.0
2025-06-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-06-01,C00576,NL,FILLER_X,Filler,1,348.72,350.0
2025-06-01,C00576,NL,SKIN_SER,SkinCare_Product,0,0.0,80.0
2025-07-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-07-01,C00576,NL,FILLER_X,Filler,4,1395.96,350.0
2025-07-01,C00576,NL,SKIN_SER,SkinCare_Product,2,152.64,80.0
2025-08-01,C00576,NL,NEURO_A,Neuromodulator,0,0.0,250.0
2025-08-01,C00576,NL,FILLER_X,Filler,1,356.37,350.0
2025-08-01,C00576,NL,SKIN_SER,SkinCare_Product,1,81.24,80.0
