date,rep_id,clinic_id,country,visits,samples,activity_type
2025-03-01,R0038,C00440,BE,0,0,visit
2025-03-01,R0038,C00479,BE,0,0,visit
2025-03-01,R0038,C00426,BE,0,0,visit
2025-04-01,R0038,C00474,BE,0,0,visit
2025-04-01,R0038,C00448,BE,1,2,visit
2025-04-01,R0038,C00467,BE,1,1,visit
2025-04-01,R0038,C00425,BE,0,0,visit
2025-04-01,R0038,C00411,BE,0,0,visit
2025-04-01,R0038,C00414,BE,0,0,visit
2025-04-01,R0038,C00484,BE,1,0,visit
2025-04-01,R0038,C00494,BE,1,2,visit
2025-04-01,R0038,C00449,BE,0,0,visit
2025-04-01,R0038,C00440,BE,2,0,visit
2025-04-01,R0038,C00479,BE,0,0,visit
2025-04-01,R0038,C00426,BE,0,0,visit
2025-05-01,R0038,C00474,BE,1,1,visit
2025-05-01,R0038,C00448,BE,2,0,visit
2025-05-01,R0038,C00467,BE,2,0,visit
2025-05-01,R0038,C00425,BE,0,0,visit
2025-05-01,R0038,C00411,BE,1,0,visit
2025-05-01,R0038,C00414,BE,0,0,visit
2025-05-01,R0038,C00484,BE,0,0,visit
2025-05-01,R0038,C00494,BE,1,1,visit
2025-05-01,R0038,C00449,BE,0,0,visit
2025-05-01,R0038,C00440,BE,0,0,visit
2025-05-01,R0038,C00479,BE,1,0,visit
2025-05-01,R0038,C00426,BE,0,0,visit
2025-06-01,R0038,C00474,BE,0,0,visit
2025-06-01,R0038,C00448,BE,2,0,visit
2025-06-01,R0038,C00467,BE,1,0,visit
2025-06-01,R0038,C00425,BE,1,0,visit
2025-06-01,R0038,C00411,BE,0,0,visit
2025-06-01,R0038,C00414,BE,0,0,visit
2025-06-01,R0038,C00484,BE,0,0,visit
2025-06-01,R0038,C00494,BE,0,0,visit
2025-06-01,R0038,C00449,BE,0,0,visit
2025-06-01,R0038,C00440,BE,0,0,visit
2025-06-01,R0038,C00479,BE,1,1,visit
2025-06-01,R0038,C00426,BE,0,0,visit
2025-07-01,R0038,C00474,BE,0,0,visit
2025-07-01,R0038,C00448,BE,0,0,visit
2025-07-01,R0038,C00467,BE,0,0,visit
2025-07-01,R0038,C00425,BE,0,0,visit
2025-07-01,R0038,C00411,BE,0,0,visit
2025-07-01,R0038,C00414,BE,1,0,visit
2025-07-01,R0038,C00484,BE,1,0,visit
2025-07-01,R0038,C00494,BE,1,0,visit
2025-07-01,R0038,C00449,BE,0,0,visit
2025-07-01,R0038,C00440,BE,0,0,visit
2025-07-01,R0038,C00479,BE,0,0,visit
2025-07-01,R0038,C00426,BE,0,0,visit
2025-08-01,R0038,C00474,BE,2,2,visit
2025-08-01,R0038,C00448,BE,2,0,visit
2025-08-01,R0038,C00467,BE,0,0,visit
2025-08-01,R0038,C00425,BE,0,0,visit
2025-08-01,R0038,C00411,BE,2,0,visit
2025-08-01,R0038,C00414,BE,0,0,visit
2025-08-01,R0038,C00484,BE,0,0,visit
2025-08-01,R0038,C00494,BE,1,1,visit
2025-08-01,R0038,C00449,BE,1,0,visit
2025-08-01,R0038,C00440,BE,0,0,visit
2025-08-01,R0038,C00479,BE,0,0,visit
2025-08-01,R0038,C00426,BE,0,0,visit
2025-09-01,R0038,C00474,BE,0,0,visit
2025-09-01,R0038,C00448,BE,1,0,visit
2025-09-01,R0038,C00467,BE,5,5,visit
2025-09-01,R0038,C00425,BE,0,0,visit
2025-09-01,R0038,C00411,BE,0,0,visit
2025-09-01,R0038,C00414,BE,0,0,visit
2025-09-01,R0038,C00484,BE,0,0,visit
2025-09-01,R0038,C00494,BE,0,0,visit
2025-09-01,R0038,C00449,BE,0,0,visit
2025-09-01,R0038,C00440,BE,2,2,visit
2025-09-01,R0038,C00479,BE,0,0,visit
2025-09-01,R0038,C00426,BE,1,0,visit
2025-10-01,R0038,C00474,BE,2,4,visit
2025-10-01,R0038,C00448,BE,1,0,visit
2025-10-01,R0038,C00467,BE,2,0,visit
2025-10-01,R0038,C00425,BE,1,0,visit
2025-10-01,R0038,C00411,BE,0,0,visit
2025-10-01,R0038,C00414,BE,0,0,visit
2025-10-01,R0038,C00484,BE,0,0,visit
2025-10-01,R0038,C00494,BE,0,0,visit
2025-10-01,R0038,C00449,BE,1,1,visit
2025-10-01,R0038,C00440,BE,0,0,visit
2025-10-01,R0038,C00479,BE,0,0,visit
2025-10-01,R0038,C00426,BE,0,0,visit
2022-11-01,R0039,C00509,NL,0,0,visit
2022-11-01,R0039,C00518,NL,1,0,visit
2022-11-01,R0039,C00588,NL,0,0,visit
2022-11-01,R0039,C00596,NL,0,0,visit
2022-11-01,R0039,C00620,NL,2,2,visit
2022-11-01,R0039,C00532,NL,2,2,visit
2022-11-01,R0039,C00559,NL,1,1,visit
2022-11-01,R0039,C00617,NL,3,0,visit
2022-11-01,R0039,C00516,NL,0,0,visit
2022-11-01,R0039,C00614,NL,0,0,visit
2022-11-01,R0039,C00511,NL,4,0,visit
2022-11-01,R0039,C00601,NL,0,0,visit
2022-12-01,R0039,C00509,NL,0,0,visit
2022-12-01,R0039,C00518,NL,0,0,visit
2022-12-01,R0039,C00588,NL,0,0,visit
2022-12-01,R0039,C00596,NL,0,0,visit
2022-12-01,R0039,C00620,NL,0,0,visit
2022-12-01,R0039,C00532,NL,0,0,visit
2022-12-01,R0039,C00559,NL,1,0,visit
2022-12-01,R0039,C00617,NL,6,0,visit
2022-12-01,R0039,C00516,NL,0,0,visit
2022-12-01,R0039,C00614,NL,1,1,visit
2022-12-01,R0039,C00511,NL,4,0,visit
2022-12-01,R0039,C00601,NL,1,1,visit
2023-01-01,R0039,C00509,NL,1,0,visit
2023-01-01,R0039,C00518,NL,0,0,visit
2023-01-01,R0039,C00588,NL,0,0,visit
2023-01-01,R0039,C00596,NL,2,4,visit
2023-01-01,R0039,C00620,NL,0,0,visit
2023-01-01,R0039,C00532,NL,0,0,visit
2023-01-01,R0039,C00559,NL,4,0,visit
2023-01-01,R0039,C00617,NL,1,0,visit
2023-01-01,R0039,C00516,NL,0,0,visit
2023-01-01,R0039,C00614,NL,1,1,visit
2023-01-01,R0039,C00511,NL,2,4,visit
2023-01-01,R0039,C00601,NL,1,1,visit
2023-02-01,R0039,C00509,NL,0,0,visit
2023-02-01,R0039,C00518,NL,0,0,visit
2023-02-01,R0039,C00588,NL,0,0,visit
2023-02-01,R0039,C00596,NL,0,0,visit
2023-02-01,R0039,C00620,NL,1,0,visit
2023-02-01,R0039,C00532,NL,0,0,visit
2023-02-01,R0039,C00559,NL,2,0,visit
2023-02-01,R0039,C00617,NL,1,0,visit
2023-02-01,R0039,C00516,NL,0,0,visit
2023-02-01,R0039,C00614,NL,0,0,visit
2023-02-01,R0039,C00511,NL,1,0,visit
2023-02-01,R0039,C00601,NL,0,0,visit
2023-03-01,R0039,C00509,NL,0,0,visit
2023-03-01,R0039,C00518,NL,2,0,visit
2023-03-01,R0039,C00588,NL,1,0,visit
2023-03-01,R0039,C00596,NL,0,0,visit
2023-03-01,R0039,C00620,NL,1,1,visit
2023-03-01,R0039,C00532,NL,1,0,visit
2023-03-01,R0039,C00559,NL,5,5,visit
2023-03-01,R0039,C00617,NL,2,0,visit
2023-03-01,R0039,C00516,NL,1,1,visit
2023-03-01,R0039,C00614,NL,0,0,visit
2023-03-01,R0039,C00511,NL,2,4,visit
2023-03-01,R0039,C00601,NL,2,0,visit
2023-04-01,R0039,C00509,NL,0,0,visit
2023-04-01,R0039,C00518,NL,0,0,visit
2023-04-01,R0039,C00588,NL,1,0,visit
2023-04-01,R0039,C00596,NL,0,0,visit
2023-04-01,R0039,C00620,NL,3,0,visit
2023-04-01,R0039,C00532,NL,0,0,visit
2023-04-01,R0039,C00559,NL,0,0,visit
2023-04-01,R0039,C00617,NL,0,0,visit
2023-04-01,R0039,C00516,NL,0,0,visit
2023-04-01,R0039,C00614,NL,0,0,visit
2023-04-01,R0039,C00511,NL,1,2,visit
2023-04-01,R0039,C00601,NL,0,0,visit
2023-05-01,R0039,C00509,NL,0,0,visit
2023-05-01,R0039,C00518,NL,0,0,visit
2023-05-01,R0039,C00588,NL,0,0,visit
2023-05-01,R0039,C00596,NL,0,0,visit
2023-05-01,R0039,C00620,NL,0,0,visit
2023-05-01,R0039,C00532,NL,0,0,visit
2023-05-01,R0039,C00559,NL,2,2,visit
2023-05-01,R0039,C00617,NL,3,0,visit
2023-05-01,R0039,C00516,NL,0,0,visit
2023-05-01,R0039,C00614,NL,1,0,visit
2023-05-01,R0039,C00511,NL,2,0,visit
2023-05-01,R0039,C00601,NL,0,0,visit
2023-06-01,R0039,C00509,NL,1,1,visit
2023-06-01,R0039,C00518,NL,0,0,visit
2023-06-01,R0039,C00588,NL,0,0,visit
2023-06-01,R0039,C00596,NL,0,0,visit
2023-06-01,R0039,C00620,NL,1,0,visit
2023-06-01,R0039,C00532,NL,0,0,visit
2023-06-01,R0039,C00559,NL,2,0,visit
2023-06-01,R0039,C00617,NL,2,4,visit
2023-06-01,R0039,C00516,NL,1,1,visit
2023-06-01,R0039,C00614,NL,1,0,visit
2023-06-01,R0039,C00511,NL,1,0,visit
2023-06-01,R0039,C00601,NL,0,0,visit
2023-07-01,R0039,C00509,NL,2,4,visit
2023-07-01,R0039,C00518,NL,2,0,visit
2023-07-01,R0039,C00588,NL,0,0,visit
2023-07-01,R0039,C00596,NL,0,0,visit
2023-07-01,R0039,C00620,NL,2,0,visit
2023-07-01,R0039,C00532,NL,0,0,visit
2023-07-01,R0039,C00559,NL,2,0,visit
2023-07-01,R0039,C00617,NL,1,1,visit
2023-07-01,R0039,C00516,NL,1,0,visit
2023-07-01,R0039,C00614,NL,0,0,visit
2023-07-01,R0039,C00511,NL,3,0,visit
2023-07-01,R0039,C00601,NL,3,0,visit
2023-08-01,R0039,C00509,NL,0,0,visit
2023-08-01,R0039,C00518,NL,0,0,visit
2023-08-01,R0039,C00588,NL,0,0,visit
2023-08-01,R0039,C00596,NL,0,0,visit
2023-08-01,R0039,C00620,NL,0,0,visit
2023-08-01,R0039,C00532,NL,1,1,visit
2023-08-01,R0039,C00559,NL,7,0,visit
2023-08-01,R0039,C00617,NL,1,0,visit
2023-08-01,R0039,C00516,NL,1,0,visit
2023-08-01,R0039,C00614,NL,0,0,visit
2023-08-01,R0039,C00511,NL,5,0,visit
2023-08-01,R0039,C00601,NL,0,0,visit
2023-09-01,R0039,C00509,NL,1,0,visit
2023-09-01,R0039,C00518,NL,0,0,visit
2023-09-01,R0039,C00588,NL,1,0,visit
2023-09-01,R0039,C00596,NL,1,0,visit
2023-09-01,R0039,C00620,NL,2,2,visit
2023-09-01,R0039,C00532,NL,1,0,visit
2023-09-01,R0039,C00559,NL,2,0,visit
2023-09-01,R0039,C00617,NL,2,2,visit
2023-09-01,R0039,C00516,NL,0,0,visit
2023-09-01,R0039,C00614,NL,0,0,visit
2023-09-01,R0039,C00511,NL,3,0,visit
2023-09-01,R0039,C00601,NL,1,0,visit
2023-10-01,R0039,C00509,NL,2,0,visit
2023-10-01,R0039,C00518,NL,1,0,visit
2023-10-01,R0039,C00588,NL,0,0,visit
2023-10-01,R0039,C00596,NL,0,0,visit
2023-10-01,R0039,C00620,NL,0,0,visit
2023-10-01,R0039,C00532,NL,1,0,visit
2023-10-01,R0039,C00559,NL,2,0,visit
2023-10-01,R0039,C00617,NL,3,0,visit
2023-10-01,R0039,C00516,NL,0,0,visit
2023-10-01,R0039,C00614,NL,0,0,visit
2023-10-01,R0039,C00511,NL,1,1,visit
2023-10-01,R0039,C00601,NL,0,0,visit
2023-11-01,R0039,C00509,NL,0,0,visit
2023-11-01,R0039,C00518,NL,0,0,visit
2023-11-01,R0039,C00588,NL,2,2,visit
2023-11-01,R0039,C00596,NL,1,0,visit
2023-11-01,R0039,C00620,NL,1,1,visit
2023-11-01,R0039,C00532,NL,1,0,visit
2023-11-01,R0039,C00559,NL,2,0,visit
2023-11-01,R0039,C00617,NL,1,1,visit
2023-11-01,R0039,C00516,NL,0,0,visit
2023-11-01,R0039,C00614,NL,1,0,visit
2023-11-01,R0039,C00511,NL,6,0,visit
2023-11-01,R0039,C00601,NL,2,2,visit
2023-12-01,R0039,C00509,NL,0,0,visit
2023-12-01,R0039,C00518,NL,1,0,visit
2023-12-01,R0039,C00588,NL,0,0,visit
2023-12-01,R0039,C00596,NL,1,0,visit
2023-12-01,R0039,C00620,NL,0,0,visit
2023-12-01,R0039,C00532,NL,0,0,visit
2023-12-01,R0039,C00559,NL,0,0,visit
2023-12-01,R0039,C00617,NL,4,0,visit
2023-12-01,R0039,C00516,NL,1,1,visit
2023-12-01,R0039,C00614,NL,0,0,visit
2023-12-01,R0039,C00511,NL,1,1,visit
2023-12-01,R0039,C00601,NL,0,0,visit
2024-01-01,R0039,C00509,NL,1,1,visit
2024-01-01,R0039,C00518,NL,1,1,visit
2024-01-01,R0039,C00588,NL,0,0,visit
2024-01-01,R0039,C00596,NL,0,0,visit
2024-01-01,R0039,C00620,NL,2,2,visit
2024-01-01,R0039,C00532,NL,0,0,visit
2024-01-01,R0039,C00559,NL,2,0,visit
2024-01-01,R0039,C00617,NL,1,0,visit
2024-01-01,R0039,C00516,NL,0,0,visit
2024-01-01,R0039,C00614,NL,1,0,visit
2024-01-01,R0039,C00511,NL,2,2,visit
2024-01-01,R0039,C00601,NL,0,0,visit
2024-02-01,R0039,C00509,NL,0,0,visit
2024-02-01,R0039,C00518,NL,1,0,visit
2024-02-01,R0039,C00588,NL,0,0,visit
2024-02-01,R0039,C00596,NL,2,2,visit
2024-02-01,R0039,C00620,NL,0,0,visit
2024-02-01,R0039,C00532,NL,0,0,visit
2024-02-01,R0039,C00559,NL,3,0,visit
2024-02-01,R0039,C00617,NL,2,0,visit
2024-02-01,R0039,C00516,NL,0,0,visit
2024-02-01,R0039,C00614,NL,0,0,visit
2024-02-01,R0039,C00511,NL,2,0,visit
2024-02-01,R0039,C00601,NL,0,0,visit
2024-03-01,R0039,C00509,NL,0,0,visit
2024-03-01,R0039,C00518,NL,0,0,visit
2024-03-01,R0039,C00588,NL,0,0,visit
2024-03-01,R0039,C00596,NL,0,0,visit
2024-03-01,R0039,C00620,NL,0,0,visit
2024-03-01,R0039,C00532,NL,0,0,visit
2024-03-01,R0039,C00559,NL,1,0,visit
2024-03-01,R0039,C00617,NL,5,5,visit
2024-03-01,R0039,C00516,NL,0,0,visit
2024-03-01,R0039,C00614,NL,0,0,visit
2024-03-01,R0039,C00511,NL,2,0,visit
2024-03-01,R0039,C00601,NL,0,0,visit
2024-04-01,R0039,C00509,NL,0,0,visit
2024-04-01,R0039,C00518,NL,0,0,visit
2024-04-01,R0039,C00588,NL,0,0,visit
2024-04-01,R0039,C00596,NL,1,0,visit
2024-04-01,R0039,C00620,NL,0,0,visit
2024-04-01,R0039,C00532,NL,1,0,visit
2024-04-01,R0039,C00559,NL,2,2,visit
2024-04-01,R0039,C00617,NL,0,0,visit
2024-04-01,R0039,C00516,NL,0,0,visit
2024-04-01,R0039,C00614,NL,0,0,visit
2024-04-01,R0039,C00511,NL,2,0,visit
2024-04-01,R0039,C00601,NL,1,0,visit
2024-05-01,R0039,C00509,NL,0,0,visit
2024-05-01,R0039,C00518,NL,1,0,visit
2024-05-01,R0039,C00588,NL,0,0,visit
2024-05-01,R0039,C00596,NL,0,0,visit
2024-05-01,R0039,C00620,NL,1,0,visit
2024-05-01,R0039,C00532,NL,0,0,visit
2024-05-01,R0039,C00559,NL,2,2,visit
2024-05-01,R0039,C00617,NL,1,0,visit
2024-05-01,R0039,C00516,NL,2,0,visit
2024-05-01,R0039,C00614,NL,0,0,visit
2024-05-01,R0039,C00511,NL,4,4,visit
2024-05-01,R0039,C00601,NL,0,0,visit
2024-06-01,R0039,C00509,NL,0,0,visit
2024-06-01,R0039,C00518,NL,0,0,visit
2024-06-01,R0039,C00588,NL,0,0,visit
2024-06-01,R0039,C00596,NL,0,0,visit
2024-06-01,R0039,C00620,NL,0,0,visit
2024-06-01,R0039,C00532,NL,0,0,visit
2024-06-01,R0039,C00559,NL,1,1,visit
2024-06-01,R0039,C00617,NL,2,2,visit
2024-06-01,R0039,C00516,NL,0,0,visit
2024-06-01,R0039,C00614,NL,0,0,visit
2024-06-01,R0039,C00511,NL,3,0,visit
2024-06-01,R0039,C00601,NL,1,2,visit
2024-07-01,R0039,C00509,NL,1,0,visit
2024-07-01,R0039,C00518,NL,1,0,visit
2024-07-01,R0039,C00588,NL,1,1,visit
2024-07-01,R0039,C00596,NL,2,4,visit
2024-07-01,R0039,C00620,NL,2,0,visit
2024-07-01,R0039,C00532,NL,0,0,visit
2024-07-01,R0039,C00559,NL,4,4,visit
2024-07-01,R0039,C00617,NL,1,1,visit
2024-07-01,R0039,C00516,NL,0,0,visit
2024-07-01,R0039,C00614,NL,1,0,visit
2024-07-01,R0039,C00511,NL,5,0,visit
2024-07-01,R0039,C00601,NL,0,0,visit
2024-08-01,R0039,C00509,NL,1,0,visit
2024-08-01,R0039,C00518,NL,0,0,visit
2024-08-01,R0039,C00588,NL,0,0,visit
2024-08-01,R0039,C00596,NL,0,0,visit
2024-08-01,R0039,C00620,NL,0,0,visit
2024-08-01,R0039,C00532,NL,0,0,visit
2024-08-01,R0039,C00559,NL,3,0,visit
2024-08-01,R0039,C00617,NL,1,0,visit
2024-08-01,R0039,C00516,NL,0,0,visit
2024-08-01,R0039,C00614,NL,0,0,visit
2024-08-01,R0039,C00511,NL,3,0,visit
2024-08-01,R0039,C00601,NL,1,0,visit
2024-09-01,R0039,C00509,NL,0,0,visit
2024-09-01,R0039,C00518,NL,1,1,visit
2024-09-01,R0039,C00588,NL,0,0,visit
2024-09-01,R0039,C00596,NL,0,0,visit
2024-09-01,R0039,C00620,NL,2,2,visit
2024-09-01,R0039,C00532,NL,0,0,visit
2024-09-01,R0039,C00559,NL,2,4,visit
2024-09-01,R0039,C00617,NL,3,3,visit
2024-09-01,R0039,C00516,NL,3,3,visit
2024-09-01,R0039,C00614,NL,1,0,visit
2024-09-01,R0039,C00511,NL,3,3,visit
2024-09-01,R0039,C00601,NL,1,0,visit
2024-10-01,R0039,C00509,NL,0,0,visit
2024-10-01,R0039,C00518,NL,0,0,visit
2024-10-01,R0039,C00588,NL,1,1,visit
2024-10-01,R0039,C00596,NL,1,0,visit
2024-10-01,R0039,C00620,NL,0,0,visit
2024-10-01,R0039,C00532,NL,2,4,visit
2024-10-01,R0039,C00559,NL,5,5,visit
2024-10-01,R0039,C00617,NL,1,0,visit
2024-10-01,R0039,C00516,NL,0,0,visit
2024-10-01,R0039,C00614,NL,2,0,visit
2024-10-01,R0039,C00511,NL,4,0,visit
2024-10-01,R0039,C00601,NL,0,0,visit
2024-11-01,R0039,C00509,NL,0,0,visit
2024-11-01,R0039,C00518,NL,0,0,visit
2024-11-01,R0039,C00588,NL,0,0,visit
2024-11-01,R0039,C00596,NL,0,0,visit
2024-11-01,R0039,C00620,NL,0,0,visit
2024-11-01,R0039,C00532,NL,1,1,visit
2024-11-01,R0039,C00559,NL,0,0,visit
2024-11-01,R0039,C00617,NL,0,0,visit
2024-11-01,R0039,C00516,NL,1,0,visit
2024-11-01,R0039,C00614,NL,1,0,visit
2024-11-01,R0039,C00511,NL,0,0,visit
2024-11-01,R0039,C00601,NL,1,2,visit
2024-12-01,R0039,C00509,NL,0,0,visit
2024-12-01,R0039,C00518,NL,0,0,visit
2024-12-01,R0039,C00588,NL,0,0,visit
2024-12-01,R0039,C00596,NL,1,0,visit
2024-12-01,R0039,C00620,NL,0,0,visit
2024-12-01,R0039,C00532,NL,0,0,visit
2024-12-01,R0039,C00559,NL,2,0,visit
2024-12-01,R0039,C00617,NL,2,4,visit
2024-12-01,R0039,C00516,NL,0,0,visit
2024-12-01,R0039,C00614,NL,0,0,visit
2024-12-01,R0039,C00511,NL,4,0,visit
2024-12-01,R0039,C00601,NL,0,0,visit
2025-01-01,R0039,C00509,NL,0,0,visit
2025-01-01,R0039,C00518,NL,0,0,visit
2025-01-01,R0039,C00588,NL,1,0,visit
2025-01-01,R0039,C00596,NL,0,0,visit
2025-01-01,R0039,C00620,NL,1,1,visit
2025-01-01,R0039,C00532,NL,2,0,visit
2025-01-01,R0039,C00559,NL,2,2,visit
2025-01-01,R0039,C00617,NL,4,4,visit
2025-01-01,R0039,C00516,NL,0,0,visit
2025-01-01,R0039,C00614,NL,1,0,visit
2025-01-01,R0039,C00511,NL,2,0,visit
2025-01-01,R0039,C00601,NL,0,0,visit
2025-02-01,R0039,C00509,NL,1,1,visit
2025-02-01,R0039,C00518,NL,1,0,visit
2025-02-01,R0039,C00588,NL,1,2,visit
2025-02-01,R0039,C00596,NL,0,0,visit
2025-02-01,R0039,C00620,NL,0,0,visit
2025-02-01,R0039,C00532,NL,0,0,visit
2025-02-01,R0039,C00559,NL,5,0,visit
2025-02-01,R0039,C00617,NL,1,0,visit
2025-02-01,R0039,C00516,NL,0,0,visit
2025-02-01,R0039,C00614,NL,1,2,visit
2025-02-01,R0039,C00511,NL,1,0,visit
2025-02-01,R0039,C00601,NL,0,0,visit
2025-03-01,R0039,C00509,NL,0,0,visit
2025-03-01,R0039,C00518,NL,0,0,visit
2025-03-01,R0039,C00588,NL,1,0,visit
2025-03-01,R0039,C00596,NL,0,0,visit
2025-03-01,R0039,C00620,NL,0,0,visit
2025-03-01,R0039,C00532,NL,0,0,visit
2025-03-01,R0039,C00559,NL,1,0,visit
2025-03-01,R0039,C00617,NL,2,0,visit
2025-03-01,R0039,C00516,NL,0,0,visit
2025-03-01,R0039,C00614,NL,1,0,visit
2025-03-01,R0039,C00511,NL,0,0,visit
2025-03-01,R0039,C00601,NL,1,1,visit
2025-04-01,R0039,C00509,NL,0,0,visit
2025-04-01,R0039,C00518,NL,2,0,visit
2025-04-01,R0039,C00588,NL,2,0,visit
2025-04-01,R0039,C00596,NL,0,0,visit
2025-04-01,R0039,C00620,NL,0,0,visit
2025-04-01,R0039,C00532,NL,1,1,visit
2025-04-01,R0039,C00559,NL,3,0,visit
2025-04-01,R0039,C00617,NL,1,0,visit
2025-04-01,R0039,C00516,NL,0,0,visit
2025-04-01,R0039,C00614,NL,1,1,visit
2025-04-01,R0039,C00511,NL,3,3,visit
2025-04-01,R0039,C00601,NL,0,0,visit
2025-05-01,R0039,C00509,NL,1,1,visit
2025-05-01,R0039,C00518,NL,1,0,visit
2025-05-01,R0039,C00588,NL,0,0,visit
2025-05-01,R0039,C00596,NL,1,1,visit
2025-05-01,R0039,C00620,NL,0,0,visit
2025-05-01,R0039,C00532,NL,1,0,visit
2025-05-01,R0039,C00559,NL,2,2,visit
2025-05-01,R0039,C00617,NL,4,0,visit
2025-05-01,R0039,C00516,NL,2,0,visit
2025-05-01,R0039,C00614,NL,0,0,visit
2025-05-01,R0039,C00511,NL,2,2,visit
2025-05-01,R0039,C00601,NL,0,0,visit
2025-06-01,R0039,C00509,NL,0,0,visit
2025-06-01,R0039,C00518,NL,1,0,visit
2025-06-01,R0039,C00588,NL,1,1,visit
2025-06-01,R0039,C00596,NL,0,0,visit
2025-06-01,R0039,C00620,NL,0,0,visit
2025-06-01,R0039,C00532,NL,0,0,visit
2025-06-01,R0039,C00559,NL,4,0,visit
2025-06-01,R0039,C00617,NL,1,2,visit
2025-06-01,R0039,C00516,NL,0,0,visit
2025-06-01,R0039,C00614,NL,1,0,visit
2025-06-01,R0039,C00511,NL,1,0,visit
2025-06-01,R0039,C00601,NL,0,0,visit
2025-07-01,R0039,C00509,NL,1,2,visit
2025-07-01,R0039,C00518,NL,1,0,visit
2025-07-01,R0039,C00588,NL,1,0,visit
2025-07-01,R0039,C00596,NL,0,0,visit
2025-07-01,R0039,C00620,NL,1,0,visit
2025-07-01,R0039,C00532,NL,1,1,visit
2025-07-01,R0039,C00559,NL,1,0,visit
2025-07-01,R0039,C00617,NL,3,3,visit
2025-07-01,R0039,C00516,NL,0,0,visit
2025-07-01,R0039,C00614,NL,0,0,visit
2025-07-01,R0039,C00511,NL,1,0,visit
2025-07-01,R0039,C00601,NL,0,0,visit
2025-08-01,R0039,C00509,NL,0,0,visit
2025-08-01,R0039,C00518,NL,0,0,visit
2025-08-01,R0039,C00588,NL,1,0,visit
2025-08-01,R0039,C00596,NL,1,0,visit
2025-08-01,R0039,C00620,NL,0,0,visit
2025-08-01,R0039,C00532,NL,0,0,visit
2025-08-01,R0039,C00559,NL,2,0,visit
2025-08-01,R0039,C00617,NL,2,0,visit
2025-08-01,R0039,C00516,NL,1,1,visit
2025-08-01,R0039,C00614,NL,0,0,visit
2025-08-01,R0039,C00511,NL,2,0,visit
2025-08-01,R0039,C00601,NL,1,0,visit
2025-09-01,R0039,C00509,NL,0,0,visit
2025-09-01,R0039,C00518,NL,2,0,visit
2025-09-01,R0039,C00588,NL,1,2,visit
2025-09-01,R0039,C00596,NL,1,0,visit
2025-09-01,R0039,C00620,NL,0,0,visit
2025-09-01,R0039,C00532,NL,1,0,visit
2025-09-01,R0039,C00559,NL,2,0,visit
2025-09-01,R0039,C00617,NL,1,0,visit
2025-09-01,R0039,C00516,NL,1,2,visit
2025-09-01,R0039,C00614,NL,1,0,visit
2025-09-01,R0039,C00511,NL,4,4,visit
2025-09-01,R0039,C00601,NL,0,0,visit
2025-10-01,R0039,C00509,NL,0,0,visit
2025-10-01,R0039,C00518,NL,0,0,visit
2025-10-01,R0039,C00588,NL,1,1,visit
2025-10-01,R0039,C00596,NL,0,0,visit
2025-10-01,R0039,C00620,NL,0,0,visit
2025-10-01,R0039,C00532,NL,0,0,visit
2025-10-01,R0039,C00559,NL,4,4,visit
2025-10-01,R0039,C00617,NL,1,0,visit
2025-10-01,R0039,C00516,NL,1,0,visit
2025-10-01,R0039,C00614,NL,0,0,visit
2025-10-01,R0039,C00511,NL,0,0,visit
2025-10-01,R0039,C00601,NL,0,0,visit
2022-11-01,R0040,C00512,NL,1,1,visit
2022-11-01,R0040,C00601,NL,0,0,visit
2022-11-01,R0040,C00599,NL,2,0,visit
2022-11-01,R0040,C00559,NL,1,0,visit
2022-11-01,R0040,C00516,NL,0,0,visit
2022-11-01,R0040,C00571,NL,0,0,visit
2022-11-01,R0040,C00553,NL,3,3,visit
2022-11-01,R0040,C00501,NL,1,0,visit
2022-11-01,R0040,C00587,NL,4,0,visit
2022-11-01,R0040,C00591,NL,5,0,visit
2022-11-01,R0040,C00586,NL,3,3,visit
2022-11-01,R0040,C00532,NL,0,0,visit
2022-12-01,R0040,C00512,NL,0,0,visit
2022-12-01,R0040,C00601,NL,0,0,visit
2022-12-01,R0040,C00599,NL,5,5,visit
2022-12-01,R0040,C00559,NL,2,2,visit
2022-12-01,R0040,C00516,NL,0,0,visit
2022-12-01,R0040,C00571,NL,0,0,visit
2022-12-01,R0040,C00553,NL,1,1,visit
2022-12-01,R0040,C00501,NL,0,0,visit
2022-12-01,R0040,C00587,NL,3,0,visit
2022-12-01,R0040,C00591,NL,2,0,visit
2022-12-01,R0040,C00586,NL,2,2,visit
2022-12-01,R0040,C00532,NL,1,2,visit
2023-01-01,R0040,C00512,NL,0,0,visit
2023-01-01,R0040,C00601,NL,0,0,visit
2023-01-01,R0040,C00599,NL,3,0,visit
2023-01-01,R0040,C00559,NL,1,0,visit
2023-01-01,R0040,C00516,NL,0,0,visit
2023-01-01,R0040,C00571,NL,0,0,visit
2023-01-01,R0040,C00553,NL,1,0,visit
2023-01-01,R0040,C00501,NL,0,0,visit
2023-01-01,R0040,C00587,NL,9,0,visit
2023-01-01,R0040,C00591,NL,1,0,visit
2023-01-01,R0040,C00586,NL,4,4,visit
2023-01-01,R0040,C00532,NL,0,0,visit
2023-02-01,R0040,C00512,NL,0,0,visit
2023-02-01,R0040,C00601,NL,1,1,visit
2023-02-01,R0040,C00599,NL,2,0,visit
